Date,Open,High,Low,Close,Volume,ema20,ema50,ema200,ema20_dist,ema50_dist,ema200_dist,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_up,bb_low,bbp,atr14,atr_pct,adx14,ret_1d,vol_10,mom_3,mom_7,mom_14,future_ret,target
2020-02-06,9617.8212890625,9824.619140625,9539.818359375,9729.8017578125,37628823716,9060.36971859212,8451.018506612289,7641.259239416454,0.07388573093730244,0.15131705725169797,0.2733243897318085,64.81473065652978,373.59406463870073,356.26838367812155,17.325680960579177,9027.480322265625,9864.100355609946,8190.860288921304,0.919737400226601,284.1265345982143,0.029201677657006337,31.393792657485882,0.012105773319493585,0.02241386835130429,0.04694455962371302,0.02322102770927481,0.1574119637483573,0.04917207793348344,1
2020-02-07,9726.0029296875,9834.716796875,9726.0029296875,9795.943359375,34522718159,9130.424351047632,8503.760657701023,7662.698882401117,0.07289026037995772,0.15195426514077326,0.2783933584906091,65.84194530479036,386.926361777425,362.39997929798227,24.526382479442702,9070.137060546875,9969.763604435271,8170.510516658478,0.9033931100404289,274.18994140625,0.027990151774799955,35.81699344430807,0.006797836503646293,0.017706645208055975,0.06698431047771458,0.04763517105377768,0.15990992267109916,0.054115393349806196,1
2020-02-08,9793.0703125,9876.7490234375,9678.91015625,9865.119140625,35172043762,9200.395283388334,8557.147264874513,7684.613511836181,0.07224948893629057,0.15285139255689417,0.283749550374955,66.92938854520837,398.48077243565785,369.6161379255174,28.864634510140434,9128.08076171875,10074.555199137581,8181.606324299917,0.8893598969858378,276.73311941964283,0.02805167534977287,40.13469880886195,0.007061676319697785,0.01744255690831501,0.026181651511466786,0.050276847144777204,0.17893149420050425,0.03540360103196605,1
2020-02-09,9863.89453125,10129.435546875,9850.392578125,10116.673828125,35807884663,9287.659906696588,8618.305169315709,7708.813116973383,0.08925971986018522,0.17385885384333188,0.3123516778283224,70.59538462796596,423.0593225532393,380.30477485106184,42.75454770217749,9201.03232421875,10213.814123065487,8188.250525372012,0.9520428314119084,276.88595145089283,0.027369267424747074,43.93943671221954,0.02549940694219166,0.017907707272973757,0.03976155732071951,0.08264965831054183,0.17679118188776433,0.019318838002778893,0
2020-02-10,10115.5595703125,10165.765625,9784.5634765625,9856.611328125,39386548075,9341.845756356437,8666.866195151368,7730.184243452504,0.05510319750444426,0.13727512415493726,0.27508103529014694,62.83979957408532,416.7491060065786,387.5936410821652,29.155464924413366,9256.5681640625,10285.1189591142,8228.017369010802,0.7916935006755496,276.9077845982143,0.028093608987916723,45.84384494853742,-0.025706324471686526,0.01922760855361441,0.006193172676109748,0.060589502557960584,0.10626388218318206,0.0033290829343011197,0
2020-02-11,9855.8916015625,10210.052734375,9729.3349609375,10208.236328125,37648059389,9424.359144143918,8727.312082718961,7754.8414781258625,0.08317564854987136,0.16968847124631092,0.3163694392618399,67.96437767845268,435.10578414230986,397.09606969419417,38.00971444811569,9332.936181640625,10405.054925770464,8260.817437510786,0.9082104483653964,279.0917271205357,0.027339857557137685,47.332386987425366,0.03567402510806805,0.02124044527520012,0.034780845786953396,0.11189168823991058,0.09078787494276441,-0.02682174722196018,0
2020-02-12,10202.3876953125,10393.611328125,10202.3876953125,10326.0546875,43444303830,9510.23491017783,8790.007871141748,7780.425689164412,0.08578334657633757,0.17474919691496615,0.3271837686054655,69.48296681232031,453.92794201483593,408.46244415832257,45.465497856513366,9428.913134765626,10495.776838887532,8362.04943064372,0.9204574348476764,282.96742466517856,0.02740324676061605,49.05989624942218,0.011541499979814906,0.020744758012645234,0.020696610658031522,0.07412872584376551,0.10834656065383763,-0.06158325988189761,0
2020-02-13,10323.9609375,10457.626953125,10116.1611328125,10214.3798828125,49356071373,9577.296336143037,8845.865597089622,7804.644138852453,0.06652018735864118,0.1547066559741912,0.30875664554186333,66.27602915451752,454.59314747248754,417.6885848211556,36.90456265133196,9517.360400390626,10535.619735283397,8499.101065497855,0.8422602958485397,284.34151785714283,0.027837374477876792,49.20538803060362,-0.010814856987217514,0.021208740083912016,0.03629731788922608,0.04980349415761842,0.07418101018474599,-0.00708645947115194,0
2020-02-14,10211.55078125,10321.99609375,10125.5341796875,10312.1162109375,43338264162,9647.279181361557,8903.365621162087,7829.594109718971,0.0689144594115616,0.1582267481442079,0.31706906723771855,67.68189398150501,457.7304013142675,425.69694811977797,32.03345319448954,9614.573828125,10542.529495632918,8686.618160617081,0.8758489803105536,277.5938197544643,0.026919190404393972,49.64258822509431,0.009568503349817403,0.019936705056835542,0.010176085219177233,0.05269251083087445,0.10283769865133396,-0.06581864268244075,0
2020-02-15,10313.8564453125,10341.5556640625,9874.427734375,9889.4248046875,43865054831,9670.34066929736,8942.034608751319,7850.089937529603,0.022655265505352462,0.10594794556140474,0.2597849048083223,56.67746821383548,421.2530902778908,424.80817655140055,-3.555086273509744,9679.203564453124,10486.880389253338,8871.52673965291,0.6301394529218886,301.9541015625,0.030533029728824716,48.84701724217769,-0.0409897830477971,0.021802989460982115,-0.04228428921077221,0.00246379832985566,0.05286451748665888,-0.02840905556173834,0
2020-02-16,9889.1796875,10053.96875,9722.38671875,9934.43359375,43374780305,9695.492376388089,8980.95221600617,7870.829675402443,0.024644567607914114,0.10616706946113164,0.26218378537610043,57.47041603468309,391.46384012870294,418.13930926686106,-26.67546913815812,9730.43427734375,10462.883295978827,8997.985258708672,0.6392583724027677,307.7118443080357,0.030974271598294734,47.1864321973144,0.004551203932625647,0.021606948316925997,-0.0274070763251677,-0.018013848965690693,0.06314697088297905,-0.02496289145825259,0
2020-02-17,9936.560546875,9938.8154296875,9507.6376953125,9690.142578125,45998298413,9694.982871791604,9008.763602755927,7888.932291349932,-0.0004992575779259045,0.07563512657393168,0.2283211745586995,51.91613345828782,344.1759552596377,403.3466384654164,-59.17068320577869,9747.0119140625,10459.790505484149,9034.23332264085,0.4601072923472123,317.6718052455357,0.03278298566655392,44.37592666227267,-0.024590331529186438,0.0229653866238096,-0.06031483936854842,-0.01688904476987907,0.04267715896679536,-0.0027823055525377782,0
2020-02-18,9691.23046875,10161.935546875,9632.3828125,10141.99609375,47271023953,9737.555559597165,9053.204092598833,7911.350836647445,0.041534092583864535,0.12026592905834033,0.28195504195941146,59.67851524700729,339.25010419829596,390.52733161199234,-51.27722741369638,9788.280224609374,10492.125227748249,9084.4352214705,0.7512739790459481,339.8931361607143,0.03351343591723263,43.01208217291958,0.0466302236506857,0.027031398688157734,0.025539532788882102,-0.006488900946826637,0.10467673321132187,-0.021443556745601833,0
2020-02-19,10143.798828125,10191.67578125,9611.2236328125,9633.38671875,46992019710,9727.634717611721,9075.956352447898,7928.485522041501,-0.009688686057576446,0.06141836128946965,0.21503491328436009,49.91139182021458,290.95189348985696,370.6122439875653,-79.66035049770835,9794.49990234375,10490.518004172132,9098.481800515368,0.38426078059570623,342.95431082589283,0.035600596222134594,40.097295521302236,-0.05014884351152826,0.030122924683799644,-0.030303375845140867,-0.0670796339659614,0.0020765640818412034,0.0017426982252071177,0
2020-02-20,9629.3251953125,9643.216796875,9507.900390625,9608.4755859375,44925260237,9716.286228880843,9096.839459643568,7945.201841085242,-0.01109586938915863,0.056243284116830994,0.20934317064814412,49.48421356436182,247.80851104675094,346.0514973994024,-98.24298635265149,9807.397216796875,10479.167166070582,9135.627267523168,0.35194214844349475,332.27685546875,0.034581641228818266,36.30886424806703,-0.0025859164113087862,0.029276438350326183,-0.008427842163216348,-0.05931875491477867,-0.012469542020995594,-0.02776408239023187,0
2020-02-21,9611.7822265625,9723.0146484375,9589.7431640625,9686.44140625,40930547513,9713.443864820763,9119.961104608527,7962.527607902803,-0.0027799057622146517,0.062114333070479644,0.21650333703536728,50.90059791556207,217.40218270689002,320.32163446089993,-102.91945175400991,9822.075537109375,10469.357068110981,9174.794006107768,0.395227868892309,334.03097098214283,0.034484384612765574,31.75088325471768,0.008114275736580634,0.026780017595375488,-0.04491765558662908,-0.060673754241043265,-0.011178295862664722,-0.08939495001268283,0
2020-02-22,9687.70703125,9698.2314453125,9600.728515625,9663.181640625,35838025154,9708.656986325928,9141.26387072682,7979.449538576656,-0.004683999626825641,0.05709470564234809,0.21100855314747458,50.44616692716579,189.2465631576324,294.1066202002464,-104.86005704261402,9838.016357421875,10452.316747106863,9223.715967736887,0.3576960720417824,326.86411830357144,0.03382572432762739,27.321514230300334,-0.002401270461409255,0.02624679721169217,0.0030928813245925113,-0.022877282403245824,-0.02046984908356686,-0.09093148951127117,0
2020-02-23,9663.318359375,9937.404296875,9657.791015625,9924.515625,41185185761,9729.214951913935,9171.979625796357,7998.803429983854,0.020073631228349598,0.08204728203790612,0.24075003366097647,55.277293059841504,185.87781653035017,272.4608594662672,-86.58304293591704,9869.566064453125,10431.335522518924,9307.796606387326,0.5489075720991212,326.9048549107143,0.03293912441300774,22.84691379435984,0.02704430011708836,0.02799026171324139,0.032891798104273784,-0.0009983426489699188,-0.01899420762096604,-0.12615835313121393,0
2020-02-24,9921.5830078125,9951.74609375,9537.04296875,9650.1748046875,45080496648,9721.68731884475,9190.732377909735,8015.234985951054,-0.007355977600578489,0.04998975140240747,0.20397902514425792,49.78960939860885,159.2354816090574,249.81578389482524,-90.58030228576786,9893.02666015625,10370.703291972834,9415.350028339668,0.24579889480337774,329.2977818080357,0.03412350433777446,19.45543932000271,-0.027642741538078885,0.028607726433067887,-0.0037440583225021307,-0.004124580532769984,-0.02094396507737406,-0.10887533509907477,0
2020-02-25,9651.3125,9652.7373046875,9305.021484375,9341.705078125,42515259129,9685.498534014298,9196.652875957392,8028.43369333587,-0.03549569025093924,0.015772281951275335,0.16357753391912944,44.44658125813341,111.93993638529173,222.24061439291856,-110.30067800762683,9879.44072265625,10401.544354533418,9357.337090779083,-0.014970220182035443,319.79764229910717,0.034233326745452625,17.83632356777704,-0.031965195740564556,0.027621415945768713,-0.033268189966385364,-0.0789086298424212,-0.08488550050635046,-0.08341635387176083,0
2020-02-26,9338.2900390625,9354.7783203125,8704.4267578125,8820.5224609375,50420050762,9603.119860387937,9181.90266360367,8036.315173610514,-0.08149407805254882,-0.0393578777630319,0.09758294322529193,37.18573599957267,32.03353193136718,184.19919790060828,-152.1656659692411,9833.9767578125,10529.755118400455,9138.198397224543,-0.22828816925162543,352.59249441964283,0.03997410538674226,17.9987187372917,-0.05579095174048332,0.031173173472375776,-0.11123899702283957,-0.08437990517191396,-0.14579936598486076,0.005571944423377939,0
2020-02-27,8825.09375,8932.892578125,8577.19921875,8784.494140625,45470195695,9525.1555061248,9166.318015643723,8043.75974044648,-0.07775845391957592,-0.04165509797577194,0.09208808120584222,36.73893497706926,-33.81030943987025,140.5972964325126,-174.40760587238285,9783.404296875,10616.393298433704,8950.415295316296,-0.09959384480516607,353.60874720982144,0.040253740460081046,19.19246990785087,-0.0040846016176541156,0.030907002192951602,-0.08970621585445293,-0.0857556891249679,-0.13998752333399467,0.00037475034245582073,0
2020-02-28,8788.728515625,8890.4560546875,8492.9326171875,8672.455078125,44605450443,9443.945941553391,9146.95084162338,8050.015415448256,-0.08169157979122144,-0.05187474730258501,0.07732154915905642,35.317780416721064,-93.94965100491572,93.68790694502694,-187.63755794994267,9723.77109375,10685.619507611771,8761.922679888228,-0.0465081609918243,367.9702845982143,0.04242977118744213,20.50343006685451,-0.012754184897438958,0.02466886504057804,-0.07164109703775057,-0.10468099538296327,-0.15900336063643272,0.009546433493074824,0
2020-02-29,8671.212890625,8775.6318359375,8599.5087890625,8599.5087890625,35792392544,9363.523355601877,9125.48252583668,8055.4830112056125,-0.08159477341211452,-0.05763790958834314,0.06753484267797694,34.38516145949575,-145.815794651975,45.787166625626554,-191.60296127760157,9647.912841796875,10708.12655039682,8587.69913319693,0.005569469518162426,347.18422154017856,0.04037256430062069,22.822645639959045,-0.008411261679117432,0.02176645942066316,-0.025056755181314894,-0.11007480673763914,-0.13043387670166529,0.055730381584067956,1
2020-03-01,8599.7587890625,8726.796875,8471.212890625,8562.4541015625,35349164300,9287.231045693365,9103.402979786712,8060.527499666875,-0.07804015433286282,-0.0594227103233087,0.062269696606874536,33.89552045653505,-187.74587321132822,-0.9194413417644023,-186.8264318695638,9583.20498046875,10738.297099021951,8428.11286191555,0.058151742830354555,341.7557896205357,0.039913298870492185,25.360932087702672,-0.0043089307085921735,0.021705528605462304,-0.02527636031261582,-0.13724211587782154,-0.13810344386927575,0.06541253129436253,1
2020-03-02,8563.2646484375,8921.30859375,8532.630859375,8869.669921875,42857674409,9247.463319615425,9094.236977515664,8068.5786680470555,-0.040853733038233475,-0.02469333669178375,0.09928530002445202,41.352170473290094,-193.95027532593485,-39.5256081385985,-154.42466718733635,9516.27666015625,10673.866320166304,8358.687000146198,0.2207098678319072,338.72007533482144,0.038188577288479054,27.191162508256646,0.03587941221856461,0.02545339462008527,0.022740370745470306,-0.0808798699100638,-0.08467085490590975,0.004541790172839288,0
2020-03-03,8865.3876953125,8901.5986328125,8704.990234375,8787.7861328125,42386715821,9203.684539919908,9082.219297331227,8075.734961228802,-0.04518825099920554,-0.0324186363354213,0.08817168654026175,40.05525576237552,-203.13305473893524,-72.24709745866585,-130.8859572802694,9439.363232421874,10575.735846695447,8302.990618148302,0.2133083411967404,314.93833705357144,0.03583818862837716,29.313472721982652,-0.009231886844013548,0.02537360770333293,0.021893964919190045,-0.05929527218854125,-0.1335249933464312,-0.07734256519252292,0
2020-03-04,8788.5419921875,8843.3662109375,8712.431640625,8755.24609375,34746706368,9160.976116475154,9069.396818759415,8082.496266030008,-0.04428895104261732,-0.03463854667375632,0.08323540222932091,39.52475366972843,-210.60842001919082,-99.91936197077085,-110.68905804841997,9366.40654296875,10481.541106389459,8251.271979548043,0.22597008950023126,282.82993861607144,0.03230405354544766,32.40601312536053,-0.0037028710724991143,0.022504984746687856,0.022515973796848554,-0.007400510284575779,-0.09115596110045343,-0.09498323103603512,0
2020-03-05,8760.28515625,9142.0546875,8757.25390625,9078.7626953125,39698054597,9153.146266840617,9069.764108036006,8092.409364828839,-0.008126557727760608,0.0009921522951761297,0.1218862375858718,47.035387311990625,-188.25749958683627,-117.58698949398394,-70.67051009285234,9304.7388671875,10337.205780454668,8272.271953920332,0.390564932894598,300.79366629464283,0.03313157050023425,32.85908155536026,0.03695117168590434,0.026124770118981466,0.02357390695248096,0.03349863406779652,-0.05512975350640037,-0.1287656966437276,0
2020-03-06,9078.30859375,9167.6953125,9032.0791015625,9122.5458984375,40826885651,9150.23194604032,9071.833982169399,8102.659479591114,-0.0030257208523332135,0.005590040158117482,0.12587057637251875,47.9770376215495,-165.10803290665172,-127.0911981765175,-38.01683473013422,9266.394921875,10265.581701658068,8267.208142091933,0.428016950209884,300.96114676339283,0.03299091614490437,33.87631511723865,0.004822595830994203,0.024725799319074225,0.03809375428187178,0.0518988932497082,-0.058214929937908555,-0.13276071571902848,0
2020-03-07,9121.6005859375,9163.220703125,8890.744140625,8909.9541015625,36216930370,9127.348341804336,9065.485751557364,8110.692261899288,-0.023817896731972543,-0.017156460696895914,0.09854421963681426,43.89615598581966,-162.0483031169715,-134.0826191646083,-27.965683952363207,9215.170947265626,10176.43756836876,8253.904326162492,0.34124235721778007,313.45926339285717,0.03518079440363078,35.40855962673863,-0.02330399860322019,0.01890134475139913,0.017670320874582757,0.036100354114975364,-0.07794819212503001,-0.44210845204401283,0
2020-03-08,8908.2060546875,8914.34375,8105.2529296875,8108.1162109375,39973102121,9030.278615055113,9027.941848003644,8110.66662955141,-0.10211893158868879,-0.10188652658075614,-0.0003144524032854257,32.62447175501809,-221.76865078896662,-151.61982548947998,-70.14882529948665,9136.06962890625,10184.401575573589,8087.7376822389115,0.009719501901745978,351.27908761160717,0.04332437750926001,39.11081066481196,-0.08999349283790192,0.033347289204676236,-0.10691396140094722,-0.05306164392076462,-0.18302146751494486,-0.31381015188894323,0
2020-03-09,8111.146484375,8177.79345703125,7690.09814453125,7923.64453125,46936995808,8924.884892787959,8984.63607087605,8108.805713150401,-0.11218524088159876,-0.11808953988301019,-0.022834581127047726,30.673067091319325,-280.74650844678035,-177.44516208094007,-103.30134636584029,9025.15205078125,10093.518255228775,7956.785846333723,-0.015510278659956975,356.49281529017856,0.044991015672675536,42.87332643950424,-0.022751484424786028,0.03364121919074789,-0.13142179612303695,-0.10665846631923093,-0.1789118133485883,-0.3436901175427777,0
2020-03-10,7922.14697265625,8136.9453125,7814.76318359375,7909.7294921875,42213940994,8828.203426064105,8942.482871711793,8106.824855230372,-0.10403860100968354,-0.11548843809265252,-0.024312275960385432,30.524748580383616,-324.8648728794342,-206.9291042406389,-117.93576863879528,8938.969189453124,10073.226664208725,7804.711714697522,0.04629362372622043,354.66898018973217,0.04483958402623521,45.860671997315215,-0.0017561412564156553,0.03370029005887249,-0.11225923253629277,-0.09991784362462419,-0.15328846007895125,-0.3182680966862039,0
2020-03-11,7910.08984375,7950.814453125,7642.8125,7911.43017578125,38682762605,8740.891687941928,8902.049432655693,8104.880629564212,-0.09489438169162101,-0.1112799096846756,-0.02386839024837839,30.568937739523435,-355.5927121581735,-236.66182582414584,-118.93088633402769,8854.116918945312,10028.535885811261,7679.697952079363,0.0986582430290133,330.21543666294644,0.04173903192292762,46.23866335368742,0.00021501160000858555,0.033773591622242624,-0.024257920093810337,-0.09637832094418386,-0.10306558247340214,-0.3661727564986602,0
2020-03-12,7913.6162109375,7929.1162109375,4860.35400390625,4970.7880859375,53980357243,8381.834202036745,8747.882321019686,8073.695629130116,-0.40695700175868166,-0.431772410335981,-0.3843230765347705,13.994368567688042,-610.1960268836592,-311.3686660360485,-298.8273608476107,8618.334252929688,10626.911311939697,6609.757193919679,-0.4079925887409061,524.0060686383929,0.10541710078545108,48.206007972472904,-0.37169538560117077,0.11212708345199084,-0.37266392171768337,-0.45248176951425423,-0.43414065666576473,0.051267787760798544,1
2020-03-13,5017.8310546875,5838.11474609375,4106.98095703125,5563.70703125,74156772075,8113.441138152293,8623.012701813032,8048.720618205936,-0.3142605046966489,-0.35478385297052817,-0.30874640888080007,23.05353830356907,-755.4193800837284,-400.1788088455845,-355.24057123814384,8413.360522460938,10761.5796692236,6065.141375698277,-0.10676906904953329,619.2639508928571,0.11130419833657684,50.228510040293074,0.11928067241286833,0.12270477297468371,-0.2965995819774474,-0.39011465733453354,-0.3584622830409767,-0.05846255973949477,0
2020-03-14,5573.07763671875,5625.2265625,5125.0693359375,5200.3662109375,36154506008,7836.005430798504,8488.791270798305,8020.378783307743,-0.33634984599448237,-0.38738437016034133,-0.3516059089677085,21.555176672965274,-889.5740455493515,-498.0578561863379,-391.51618936301355,8177.153051757812,10803.729878113612,5550.576225402012,-0.06666662306436415,642.4092494419643,0.12353154054628655,52.62919180748953,-0.06530552710121185,0.12251539173869329,-0.3426768491420117,-0.4163419753166254,-0.3952717139435086,0.19053017036998776,1
2020-03-15,5201.06689453125,5836.64501953125,5169.283203125,5392.31494140625,33997889639,7603.2730032373365,8367.36082650842,7994.228894333599,-0.2907903031878114,-0.35555367418565287,-0.32547403724849755,24.35241739102308,-969.2312317821834,-592.292531305507,-376.93870047667633,7964.26005859375,10763.316714299091,5165.203402888408,0.040569300027371434,671.8219517299107,0.12458878218910331,54.5663130523774,0.036910617960911996,0.12251280035325102,0.08480080988792538,-0.3349484885117644,-0.3702372150033195,0.14955791486020553,1
2020-03-16,5385.2294921875,5385.2294921875,4575.35791015625,5014.47998046875,45368026430,7356.721286783186,8235.875303134317,7964.579651409571,-0.31838113950604874,-0.3911418281721196,-0.37040243177412535,22.640975101431607,-1050.7360186572541,-683.9812287758565,-366.75478988139764,7747.8988037109375,10749.271645742538,4746.525961679337,0.0446385758938295,702.413330078125,0.1400770035604896,58.38955909039781,-0.07006915676163483,0.12174757126621141,-0.09871602650829281,-0.36714980578795764,-0.4346486369124415,0.23344124023640522,1
2020-03-17,5002.578125,5371.3486328125,4981.9091796875,5225.62939453125,38622642935,7153.760154187763,8117.826443973412,7937.326415022722,-0.2695268946817847,-0.3562772706959384,-0.34163859197715873,25.78013032616751,-1085.775017865988,-764.3399865938828,-321.4350312721052,7568.154150390625,10717.959012248608,4418.3492885326405,0.12814763793373807,716.1869768415179,0.13705276872313701,61.151794840359685,0.04210793838741411,0.12466642701501368,0.004857962414380745,-0.3393415792926112,-0.4053531440621433,0.11570385931195304,1
2020-03-18,5227.11376953125,5331.833984375,5069.3359375,5238.4384765625,37878801016,6971.3485658425,8004.909268780828,7910.471808669885,-0.24857602125516076,-0.34559677059770966,-0.3377843189048261,25.97636917936849,-1099.831913632549,-831.4383720016161,-268.3935416309329,7390.8513671875,10644.33319284218,4137.36954153282,0.16921393664280235,725.5843680245536,0.13851157578177517,63.753882623636585,0.0024512036855608432,0.12421418273640034,-0.028536253263356515,-0.33786453774203895,-0.4016800418320623,0.2248525911135031,1
2020-03-19,5245.41650390625,6329.73583984375,5236.96875,6191.19287109375,51000731797,6897.048023485476,7933.783135538198,7893.364555559675,-0.10234163224443038,-0.21964178181765204,-0.21564589757443853,38.91398476894923,-1022.3082544712925,-869.6123484955515,-152.69590597574097,7266.788256835937,10504.520774437897,4029.0557392339783,0.33389681205987454,776.0099748883929,0.12534094657453326,66.70008874972878,0.18187755736638023,0.14007023842117589,0.23466299500810894,0.24551535170224015,-0.31805763859315817,0.08780389355689944,1
2020-03-20,6191.65380859375,6844.26171875,5865.78173828125,6198.7783203125,54442976103,6830.546146992811,7865.743731019543,7876.503000980101,-0.09249155383547936,-0.2119272465149299,-0.213003750580535,39.00538775050498,-949.3150012936412,-885.5528790551695,-63.76212223847176,7146.751733398438,10355.829019660048,3937.6744471368274,0.352298132995377,836.2145298549107,0.13489989263122326,68.63685327461555,0.001225199953657663,0.1400961687355013,0.18622616575137818,0.11414535048223384,-0.32049908114200665,0.07780318040869005,1
2020-03-21,6206.521484375,6378.13525390625,5932.8232421875,6185.06640625,42494390880,6769.071885969686,7799.834816322698,7859.672786107165,-0.08627556178420259,-0.20702597530571742,-0.2130631166754443,38.89210039854536,-882.4019784011098,-884.9226989243575,2.5207205232477463,7027.882348632813,10194.23394018221,3861.5307570834157,0.366910556516815,848.5599190848214,0.13719495690900796,70.16792208058277,-0.00221203491300348,0.1400763779177771,0.18070803616819098,0.18935208702061446,-0.3058251102364993,0.085912420099572,1
2020-03-22,6185.55810546875,6359.697265625,5823.7138671875,5830.2548828125,40099664740,6679.660742811859,7722.596387557593,7839.4795731390595,-0.12716302409720803,-0.24503954496365687,-0.2562956726376203,35.980025073220574,-848.2254355156383,-877.5832462426138,29.35781072697546,6875.911596679687,9964.89653997387,3786.9266533855034,0.330744284439265,829.05224609375,0.1421982851106189,69.11434372378481,-0.05736583896317804,0.07704037428022174,-0.0582986180201952,0.0812155718211891,-0.28093594971570124,0.1096939104526311,1
