Date,Close,future_ret,target,proba,ema20_dist,ema50_dist,ema200_dist,rsi14,macd,macd_signal,macd_hist,bbp,atr_pct,adx14,ret_1d,vol_10,mom_3,mom_7,mom_14
2020-02-13,10214.3798828125,-0.00708645947115194,0,0.3086171850442476,0.06652018735864118,0.1547066559741912,0.30875664554186333,66.27602915451752,454.59314747248754,417.6885848211556,36.90456265133196,0.8422602958485397,0.027837374477876792,49.20538803060362,-0.010814856987217514,0.021208740083912016,0.03629731788922608,0.04980349415761842,0.07418101018474599
2020-02-14,10312.1162109375,-0.06581864268244075,0,0.33638398211677323,0.0689144594115616,0.1582267481442079,0.31706906723771855,67.68189398150501,457.7304013142675,425.69694811977797,32.03345319448954,0.8758489803105536,0.026919190404393972,49.64258822509431,0.009568503349817403,0.019936705056835542,0.010176085219177233,0.05269251083087445,0.10283769865133396
2020-02-15,9889.4248046875,-0.02840905556173834,0,0.2738102516025679,0.022655265505352462,0.10594794556140474,0.2597849048083223,56.67746821383548,421.2530902778908,424.80817655140055,-3.555086273509744,0.6301394529218886,0.030533029728824716,48.84701724217769,-0.0409897830477971,0.021802989460982115,-0.04228428921077221,0.00246379832985566,0.05286451748665888
2020-02-16,9934.43359375,-0.02496289145825259,0,0.26003334638002434,0.024644567607914114,0.10616706946113164,0.26218378537610043,57.47041603468309,391.46384012870294,418.13930926686106,-26.67546913815812,0.6392583724027677,0.030974271598294734,47.1864321973144,0.004551203932625647,0.021606948316925997,-0.0274070763251677,-0.018013848965690693,0.06314697088297905
2020-02-17,9690.142578125,-0.0027823055525377782,0,0.2314241837592745,-0.0004992575779259045,0.07563512657393168,0.2283211745586995,51.91613345828782,344.1759552596377,403.3466384654164,-59.17068320577869,0.4601072923472123,0.03278298566655392,44.37592666227267,-0.024590331529186438,0.0229653866238096,-0.06031483936854842,-0.01688904476987907,0.04267715896679536
2020-02-18,10141.99609375,-0.021443556745601833,0,0.2835630368461448,0.041534092583864535,0.12026592905834033,0.28195504195941146,59.67851524700729,339.25010419829596,390.52733161199234,-51.27722741369638,0.7512739790459481,0.03351343591723263,43.01208217291958,0.0466302236506857,0.027031398688157734,0.025539532788882102,-0.006488900946826637,0.10467673321132187
2020-02-19,9633.38671875,0.0017426982252071177,0,0.2559302767538158,-0.009688686057576446,0.06141836128946965,0.21503491328436009,49.91139182021458,290.95189348985696,370.6122439875653,-79.66035049770835,0.38426078059570623,0.035600596222134594,40.097295521302236,-0.05014884351152826,0.030122924683799644,-0.030303375845140867,-0.0670796339659614,0.0020765640818412034
2020-02-20,9608.4755859375,-0.02776408239023187,0,0.23092046304180805,-0.01109586938915863,0.056243284116830994,0.20934317064814412,49.48421356436182,247.80851104675094,346.0514973994024,-98.24298635265149,0.35194214844349475,0.034581641228818266,36.30886424806703,-0.0025859164113087862,0.029276438350326183,-0.008427842163216348,-0.05931875491477867,-0.012469542020995594
2020-02-21,9686.44140625,-0.08939495001268283,0,0.2339507050149525,-0.0027799057622146517,0.062114333070479644,0.21650333703536728,50.90059791556207,217.40218270689002,320.32163446089993,-102.91945175400991,0.395227868892309,0.034484384612765574,31.75088325471768,0.008114275736580634,0.026780017595375488,-0.04491765558662908,-0.060673754241043265,-0.011178295862664722
2020-02-22,9663.181640625,-0.09093148951127117,0,0.22641451139833935,-0.004683999626825641,0.05709470564234809,0.21100855314747458,50.44616692716579,189.2465631576324,294.1066202002464,-104.86005704261402,0.3576960720417824,0.03382572432762739,27.321514230300334,-0.002401270461409255,0.02624679721169217,0.0030928813245925113,-0.022877282403245824,-0.02046984908356686
2020-02-23,9924.515625,-0.12615835313121393,0,0.3043164975073537,0.020073631228349598,0.08204728203790612,0.24075003366097647,55.277293059841504,185.87781653035017,272.4608594662672,-86.58304293591704,0.5489075720991212,0.03293912441300774,22.84691379435984,0.02704430011708836,0.02799026171324139,0.032891798104273784,-0.0009983426489699188,-0.01899420762096604
2020-02-24,9650.1748046875,-0.10887533509907477,0,0.2878838332110567,-0.007355977600578489,0.04998975140240747,0.20397902514425792,49.78960939860885,159.2354816090574,249.81578389482524,-90.58030228576786,0.24579889480337774,0.03412350433777446,19.45543932000271,-0.027642741538078885,0.028607726433067887,-0.0037440583225021307,-0.004124580532769984,-0.02094396507737406
2020-02-25,9341.705078125,-0.08341635387176083,0,0.2929918633074078,-0.03549569025093924,0.015772281951275335,0.16357753391912944,44.44658125813341,111.93993638529173,222.24061439291856,-110.30067800762683,-0.014970220182035443,0.034233326745452625,17.83632356777704,-0.031965195740564556,0.027621415945768713,-0.033268189966385364,-0.0789086298424212,-0.08488550050635046
2020-02-26,8820.5224609375,0.005571944423377939,0,0.26132421639946896,-0.08149407805254882,-0.0393578777630319,0.09758294322529193,37.18573599957267,32.03353193136718,184.19919790060828,-152.1656659692411,-0.22828816925162543,0.03997410538674226,17.9987187372917,-0.05579095174048332,0.031173173472375776,-0.11123899702283957,-0.08437990517191396,-0.14579936598486076
2020-02-27,8784.494140625,0.00037475034245582073,0,0.2754522458656671,-0.07775845391957592,-0.04165509797577194,0.09208808120584222,36.73893497706926,-33.81030943987025,140.5972964325126,-174.40760587238285,-0.09959384480516607,0.040253740460081046,19.19246990785087,-0.0040846016176541156,0.030907002192951602,-0.08970621585445293,-0.0857556891249679,-0.13998752333399467
2020-02-28,8672.455078125,0.009546433493074824,0,0.3531877805846461,-0.08169157979122144,-0.05187474730258501,0.07732154915905642,35.317780416721064,-93.94965100491572,93.68790694502694,-187.63755794994267,-0.0465081609918243,0.04242977118744213,20.50343006685451,-0.012754184897438958,0.02466886504057804,-0.07164109703775057,-0.10468099538296327,-0.15900336063643272
2020-02-29,8599.5087890625,0.055730381584067956,1,0.4794256877740704,-0.08159477341211452,-0.05763790958834314,0.06753484267797694,34.38516145949575,-145.815794651975,45.787166625626554,-191.60296127760157,0.005569469518162426,0.04037256430062069,22.822645639959045,-0.008411261679117432,0.02176645942066316,-0.025056755181314894,-0.11007480673763914,-0.13043387670166529
2020-03-01,8562.4541015625,0.06541253129436253,1,0.4517775125834598,-0.07804015433286282,-0.0594227103233087,0.062269696606874536,33.89552045653505,-187.74587321132822,-0.9194413417644023,-186.8264318695638,0.058151742830354555,0.039913298870492185,25.360932087702672,-0.0043089307085921735,0.021705528605462304,-0.02527636031261582,-0.13724211587782154,-0.13810344386927575
2020-03-02,8869.669921875,0.004541790172839288,0,0.2455234920385247,-0.040853733038233475,-0.02469333669178375,0.09928530002445202,41.352170473290094,-193.95027532593485,-39.5256081385985,-154.42466718733635,0.2207098678319072,0.038188577288479054,27.191162508256646,0.03587941221856461,0.02545339462008527,0.022740370745470306,-0.0808798699100638,-0.08467085490590975
2020-03-03,8787.7861328125,-0.07734256519252292,0,0.25192625540450675,-0.04518825099920554,-0.0324186363354213,0.08817168654026175,40.05525576237552,-203.13305473893524,-72.24709745866585,-130.8859572802694,0.2133083411967404,0.03583818862837716,29.313472721982652,-0.009231886844013548,0.02537360770333293,0.021893964919190045,-0.05929527218854125,-0.1335249933464312
2020-03-04,8755.24609375,-0.09498323103603512,0,0.2673588729944587,-0.04428895104261732,-0.03463854667375632,0.08323540222932091,39.52475366972843,-210.60842001919082,-99.91936197077085,-110.68905804841997,0.22597008950023126,0.03230405354544766,32.40601312536053,-0.0037028710724991143,0.022504984746687856,0.022515973796848554,-0.007400510284575779,-0.09115596110045343
2020-03-05,9078.7626953125,-0.1287656966437276,0,0.23200512962043582,-0.008126557727760608,0.0009921522951761297,0.1218862375858718,47.035387311990625,-188.25749958683627,-117.58698949398394,-70.67051009285234,0.390564932894598,0.03313157050023425,32.85908155536026,0.03695117168590434,0.026124770118981466,0.02357390695248096,0.03349863406779652,-0.05512975350640037
2020-03-06,9122.5458984375,-0.13276071571902848,0,0.2286406320936308,-0.0030257208523332135,0.005590040158117482,0.12587057637251875,47.9770376215495,-165.10803290665172,-127.0911981765175,-38.01683473013422,0.428016950209884,0.03299091614490437,33.87631511723865,0.004822595830994203,0.024725799319074225,0.03809375428187178,0.0518988932497082,-0.058214929937908555
2020-03-07,8909.9541015625,-0.44210845204401283,0,0.2245500729480972,-0.023817896731972543,-0.017156460696895914,0.09854421963681426,43.89615598581966,-162.0483031169715,-134.0826191646083,-27.965683952363207,0.34124235721778007,0.03518079440363078,35.40855962673863,-0.02330399860322019,0.01890134475139913,0.017670320874582757,0.036100354114975364,-0.07794819212503001
2020-03-08,8108.1162109375,-0.31381015188894323,0,0.35063352686949245,-0.10211893158868879,-0.10188652658075614,-0.0003144524032854257,32.62447175501809,-221.76865078896662,-151.61982548947998,-70.14882529948665,0.009719501901745978,0.04332437750926001,39.11081066481196,-0.08999349283790192,0.033347289204676236,-0.10691396140094722,-0.05306164392076462,-0.18302146751494486
2020-03-09,7923.64453125,-0.3436901175427777,0,0.37686281292326984,-0.11218524088159876,-0.11808953988301019,-0.022834581127047726,30.673067091319325,-280.74650844678035,-177.44516208094007,-103.30134636584029,-0.015510278659956975,0.044991015672675536,42.87332643950424,-0.022751484424786028,0.03364121919074789,-0.13142179612303695,-0.10665846631923093,-0.1789118133485883
2020-03-10,7909.7294921875,-0.3182680966862039,0,0.4426183660446069,-0.10403860100968354,-0.11548843809265252,-0.024312275960385432,30.524748580383616,-324.8648728794342,-206.9291042406389,-117.93576863879528,0.04629362372622043,0.04483958402623521,45.860671997315215,-0.0017561412564156553,0.03370029005887249,-0.11225923253629277,-0.09991784362462419,-0.15328846007895125
2020-03-11,7911.43017578125,-0.3661727564986602,0,0.36443500835076137,-0.09489438169162101,-0.1112799096846756,-0.02386839024837839,30.568937739523435,-355.5927121581735,-236.66182582414584,-118.93088633402769,0.0986582430290133,0.04173903192292762,46.23866335368742,0.00021501160000858555,0.033773591622242624,-0.024257920093810337,-0.09637832094418386,-0.10306558247340214
2020-03-12,4970.7880859375,0.051267787760798544,1,0.8017715689368089,-0.40695700175868166,-0.431772410335981,-0.3843230765347705,13.994368567688042,-610.1960268836592,-311.3686660360485,-298.8273608476107,-0.4079925887409061,0.10541710078545108,48.206007972472904,-0.37169538560117077,0.11212708345199084,-0.37266392171768337,-0.45248176951425423,-0.43414065666576473
2020-03-13,5563.70703125,-0.05846255973949477,0,0.6488249478085879,-0.3142605046966489,-0.35478385297052817,-0.30874640888080007,23.05353830356907,-755.4193800837284,-400.1788088455845,-355.24057123814384,-0.10676906904953329,0.11130419833657684,50.228510040293074,0.11928067241286833,0.12270477297468371,-0.2965995819774474,-0.39011465733453354,-0.3584622830409767
2020-03-14,5200.3662109375,0.19053017036998776,1,0.8183402990497429,-0.33634984599448237,-0.38738437016034133,-0.3516059089677085,21.555176672965274,-889.5740455493515,-498.0578561863379,-391.51618936301355,-0.06666662306436415,0.12353154054628655,52.62919180748953,-0.06530552710121185,0.12251539173869329,-0.3426768491420117,-0.4163419753166254,-0.3952717139435086
2020-03-15,5392.31494140625,0.14955791486020553,1,0.8121383105798082,-0.2907903031878114,-0.35555367418565287,-0.32547403724849755,24.35241739102308,-969.2312317821834,-592.292531305507,-376.93870047667633,0.040569300027371434,0.12458878218910331,54.5663130523774,0.036910617960911996,0.12251280035325102,0.08480080988792538,-0.3349484885117644,-0.3702372150033195
2020-03-16,5014.47998046875,0.23344124023640522,1,0.8724166531265154,-0.31838113950604874,-0.3911418281721196,-0.37040243177412535,22.640975101431607,-1050.7360186572541,-683.9812287758565,-366.75478988139764,0.0446385758938295,0.1400770035604896,58.38955909039781,-0.07006915676163483,0.12174757126621141,-0.09871602650829281,-0.36714980578795764,-0.4346486369124415
2020-03-17,5225.62939453125,0.11570385931195304,1,0.832083720016194,-0.2695268946817847,-0.3562772706959384,-0.34163859197715873,25.78013032616751,-1085.775017865988,-764.3399865938828,-321.4350312721052,0.12814763793373807,0.13705276872313701,61.151794840359685,0.04210793838741411,0.12466642701501368,0.004857962414380745,-0.3393415792926112,-0.4053531440621433
2020-03-18,5238.4384765625,0.2248525911135031,1,0.850590754070649,-0.24857602125516076,-0.34559677059770966,-0.3377843189048261,25.97636917936849,-1099.831913632549,-831.4383720016161,-268.3935416309329,0.16921393664280235,0.13851157578177517,63.753882623636585,0.0024512036855608432,0.12421418273640034,-0.028536253263356515,-0.33786453774203895,-0.4016800418320623
2020-03-19,6191.19287109375,0.08780389355689944,1,0.6900457563560363,-0.10234163224443038,-0.21964178181765204,-0.21564589757443853,38.91398476894923,-1022.3082544712925,-869.6123484955515,-152.69590597574097,0.33389681205987454,0.12534094657453326,66.70008874972878,0.18187755736638023,0.14007023842117589,0.23466299500810894,0.24551535170224015,-0.31805763859315817
2020-03-20,6198.7783203125,0.07780318040869005,1,0.7110130290757948,-0.09249155383547936,-0.2119272465149299,-0.213003750580535,39.00538775050498,-949.3150012936412,-885.5528790551695,-63.76212223847176,0.352298132995377,0.13489989263122326,68.63685327461555,0.001225199953657663,0.1400961687355013,0.18622616575137818,0.11414535048223384,-0.32049908114200665
2020-03-21,6185.06640625,0.085912420099572,1,0.6898867105779769,-0.08627556178420259,-0.20702597530571742,-0.2130631166754443,38.89210039854536,-882.4019784011098,-884.9226989243575,2.5207205232477463,0.366910556516815,0.13719495690900796,70.16792208058277,-0.00221203491300348,0.1400763779177771,0.18070803616819098,0.18935208702061446,-0.3058251102364993
2020-03-22,5830.2548828125,0.1096939104526311,1,0.6746536155068409,-0.12716302409720803,-0.24503954496365687,-0.2562956726376203,35.980025073220574,-848.2254355156383,-877.5832462426138,29.35781072697546,0.330744284439265,0.1421982851106189,69.11434372378481,-0.05736583896317804,0.07704037428022174,-0.0582986180201952,0.0812155718211891,-0.28093594971570124
2020-03-23,6416.31494140625,-0.02713724237978854,0,0.41424383057441116,-0.035804700233111664,-0.16360243055855372,-0.18005704790508248,43.50462162546707,-765.031325327056,-855.0728620595023,90.04153673244627,0.442510057099407,0.13111627397334616,67.40451942115867,0.10052048673231173,0.07476780715236174,0.03509346678536862,0.27955739506341737,-0.19023185402866127
2020-03-24,6734.8037109375,-0.1206806875258376,0,0.3634121738591887,0.01089474373634225,-0.11786249116233372,-0.13816220721952832,47.14064182511103,-665.7259374351943,-817.2034771346407,151.47753969944642,0.5139116101012077,0.12550732445293247,65.36441249909079,0.04963733427047878,0.06990624497251127,0.08888139085006297,0.2888024011013177,-0.14854184108451285
2020-03-25,6681.06298828125,-0.03760197918308783,0,0.38839321298896706,0.0025582088743940634,-0.12059413609849345,-0.1438036446214176,46.59569612209158,-584.622959698363,-770.6873736473852,186.0644139490222,0.5278825802895024,0.1270255919209786,63.5253572872976,-0.007979552925792555,0.07065980847983712,0.14592983026812756,0.27539208834335893,-0.1555176700246238
2020-03-26,6716.4404296875,-0.04136058397981279,0,0.4996623970894318,0.007112375718690167,-0.1118997127170086,-0.13807549998949853,47.02980326191158,-511.5962386846968,-718.8691466548476,207.27290797015075,0.5649934121489187,0.09525732942459768,59.396159582108815,0.005295181540467819,0.06392030964345233,0.04677536732875409,0.08483786073699862,0.3511822096557484
2020-03-27,6469.79833984375,0.021171916054969042,0,0.478030505894518,-0.027103201818406752,-0.1396368406379649,-0.16832265524186674,44.3246525558427,-468.2265671238074,-668.7406307486395,200.51406362483215,0.5437297423283585,0.08338815303062568,56.8649629189545,-0.03672214358569481,0.06692321222674719,-0.0393486406535315,0.043721521488057746,0.16285748036416248
2020-03-28,6242.19384765625,0.08833924058118536,1,0.663266249921473,-0.05581438151958984,-0.16433606848946336,-0.19600003151096634,41.92791808353904,-447.06804813095914,-624.4061142251035,177.33806609414432,0.5113146544055708,0.08473287803178191,53.27142316009533,-0.035179534234601295,0.06903534792509602,-0.06568852013441384,0.009236350534332693,0.20033735980507683
2020-03-29,5922.04296875,0.1370041120205694,1,0.6370691276504516,-0.09525803094641028,-0.20070120450351792,-0.23543093465927223,38.75363550889535,-450.93516976576757,-589.7119253332363,138.77675556746874,0.4458674018510119,0.08524913093776741,49.33590774527837,-0.051288198783903005,0.04588867348427789,-0.1182765587298541,0.015743408784423707,0.09823759055245462
2020-03-30,6429.841796875,0.06807096670523394,1,0.6406052714384737,-0.01602217725672861,-0.12764221124935937,-0.16846573893057226,45.76701694251177,-408.3179349595266,-553.4331272584944,145.11519229896783,0.6400973096764417,0.07626149224938318,46.97069952554249,0.08574723804008189,0.05316983330304781,-0.006175856011257808,0.002108196931147832,0.28225495403691747
2020-03-31,6438.64453125,0.05474519700077596,1,0.6304075122896979,-0.01329602590491119,-0.12209460918057946,-0.16593866295493254,45.88270640420492,-369.5729552613666,-516.6610928590688,147.08813759770226,0.707299589286775,0.07328299532564035,44.6054913058066,0.0013690436954885143,0.0531317939822387,0.03147141668269571,-0.04397443376211985,0.23212804528162678
2020-04-01,6606.7763671875,0.1006549708743345,1,0.6466607968050173,0.011268726961181308,-0.09565291118368136,-0.14292948627379676,48.157456286376124,-321.5933180981474,-477.64753790688457,156.05421980873717,0.757069904751292,0.07301492948099127,41.67803387653889,0.026112924097839496,0.049012153282915256,0.11562452384266142,-0.011118982297285696,0.2612110262909708
2020-04-02,6793.62451171875,0.056345480737447495,1,0.5382479524407249,0.03593524224049194,-0.0675142371413665,-0.11764837168075593,50.64054074968952,-265.43228807207197,-435.20448793992205,169.77219986785008,0.8066054271907797,0.06469372601537962,39.28324101259384,0.028281287899985408,0.04022721354566499,0.056577241919164134,0.011491813683046637,0.097304615308903
2020-04-03,6733.38720703125,0.08921385438133789,1,0.5356870780283113,0.024140765237953055,-0.07302751689452847,-0.12437876136394033,49.81221254844906,-223.21186676663274,-392.8059637052642,169.59409693863148,0.7568451506405652,0.05839210505675867,36.52034351158382,-0.008866740365705117,0.03770745633452537,0.045777131250329894,0.04074143479313852,0.08624423379795876
2020-04-04,6867.52734375,0.06327779853898008,1,0.5186437855383378,0.0401308658911701,-0.05253346903127676,-0.10598368799005198,51.70660412917946,-176.88882644131354,-349.6225362524741,172.73370981116057,0.7903407825833094,0.05451774936540196,33.822821947958445,0.01992164308903499,0.037994865570851855,0.03946720186527242,0.10017848073214575,0.1103401148305172
2020-04-05,6791.12939453125,0.010950132917675548,0,0.4798522354079019,0.025769823676643933,-0.060750370669059306,-0.11490821597617562,50.53660534509845,-144.6744423470018,-308.63291747137964,163.95847512437786,0.7446440768170943,0.05125521696393783,31.91060593942024,-0.011124520572645125,0.03823442161708809,-0.00036727334329356154,0.1467544950901789,0.16480831988175892
2020-04-06,7271.78125,-0.05675339067542773,0,0.3418027096020872,0.08817547932324321,0.005500561269892623,-0.05177146223690077,57.11182894774645,-79.443942778772,-262.7951225328581,183.3511797540861,0.9802705059711697,0.04619709897113291,31.10289095817992,0.0707764242948763,0.04090416959643578,0.07995887157752324,0.1309424834580215,0.1333267329309522
2020-04-07,7176.41455078125,-0.028610771082601127,0,0.37472601242372594,0.0663985955057167,-0.0073870104499927924,-0.06360888725813885,55.534436387914525,-35.039681883463345,-217.24403440297917,182.20435251951582,0.9376216027953798,0.04594774905111561,30.408958684240595,-0.013114627068677276,0.03881016387493439,0.04497793624547586,0.11458467942289396,0.06557144926533831
2020-04-08,7334.0986328125,-0.06668318216613667,0,0.3719491616472678,0.0805854109617028,0.013849771598209548,-0.042624045290440504,57.618750928392494,12.72808099579288,-171.24961132322477,183.97769231901765,0.9680820677863338,0.043473005432918974,29.73112250457183,0.02197254365887824,0.031956358170827426,0.079952715776332,0.11008731417597839,0.09774427298121435
2020-04-09,7302.08935546875,-0.0629493284342646,0,0.3854086680015923,0.06815117495632061,0.009051930310710166,-0.046358353710859945,57.034299709304854,47.45447046071331,-127.50879496643716,174.96326542715047,0.8953299209175535,0.04383820991028006,29.693583191789354,-0.004364445986660415,0.02459843143130416,0.004167906655436093,0.07484441374010542,0.08719632548107015
2020-04-10,6865.4931640625,-0.032537109198586434,0,0.46251097355513837,0.003876039029450551,-0.04936817722287101,-0.10245390392201703,49.63840077976975,39.292777758819284,-94.14848042138588,133.44125818020518,0.6144502797834449,0.0484384402904544,26.970729867164987,-0.05979058460566089,0.032942000848407926,-0.04332544957076123,0.01961953961199492,0.061160302598906924
2020-04-11,6859.0830078125,0.037573709359211005,1,0.5046623630755849,0.002658118392709463,-0.04838029515655451,-0.10236935537119596,49.53683288587031,31.939156735867982,-68.93095298993511,100.87010972580309,0.5894847704034266,0.046236307610474876,26.57838871491242,-0.0009336774645052337,0.03236538422483169,-0.06476809881923273,-0.0012296035406665906,0.09882569737687219
2020-04-12,6971.091796875,0.017944502393954398,0,0.4633558480900131,0.017187841005712468,-0.03159318104998532,-0.08691415898462618,51.40783004921694,34.74896780565359,-48.19496883081737,82.94393663647097,0.6508983871481979,0.04527297801471503,28.40243983066111,0.016329994685138294,0.031670074381267725,-0.045329157516520446,0.026499627954176486,0.17714306256484802
2020-04-13,6845.03759765625,0.06028125273519813,1,0.46806570419905524,-0.0010907027906010835,-0.04726968419363575,-0.10250133975490727,49.19713744493368,26.498781466176297,-33.25621877141864,59.755000237594935,0.5566168356316931,0.042860035944599015,26.77604967587672,-0.018082418492216368,0.03213499287150573,-0.0029794751691436527,-0.05868488581717857,0.06457325295049121
2020-04-14,6842.427734375,0.05071256632631371,1,0.5116217187381393,-0.0013316026483580767,-0.045850628103857205,-0.10192451888823906,49.1500106586401,19.524785622598756,-22.70001789261516,42.22480351521392,0.5490060434116187,0.04323530830585704,25.14965952109234,-0.0003812781513637953,0.03158528087138361,-0.002428207009381511,-0.046539509952068014,0.06271245464246955
2020-04-15,6642.10986328125,0.03611030798186965,1,0.49249213344114673,-0.027737936841065514,-0.07109638030543852,-0.12710281019299274,45.543855520000236,-2.1414491070299846,-18.588304135498127,16.446855028468143,0.4085742847110589,0.04330319542940015,24.13939910657421,-0.029275847531044064,0.03268232938751959,-0.047192311216045946,-0.09435225842686601,0.005348069032460989
2020-04-16,7116.80419921875,-0.03322853213486043,0,0.39873623805910546,0.03762161163542599,-0.0045261799729505725,-0.06411643363851405,54.132171375859876,18.775339075393276,-11.115575493319847,29.89091456871312,0.7238225333476584,0.041284193749457555,23.071430039712133,0.07146740203164859,0.03283582895603287,0.03970271860238617,-0.02537426580670843,0.04757102588500839
